key,vector
6XujyDupMstcvXN2wLjlCV,1.9429728 -0.92264014 1.375292 -1.0151036 -2.1060123
39FwE8edwuyiaa4PrGBkP7,2.2747316 0.37819538 -1.4315122 -1.4458973 0.33542174
75DjPjiIp2fvJDjtt41Jfs,1.8869355 1.4131502 0.5439591 0.006587516 -1.3854467
15DeqWWQB4dcEWzJg15VrN,2.5625615 1.3627911 -0.07663165 0.5161236 -0.84054446
69ghzc538EQSVon2Gm3wrr,3.377337 1.9612722 -0.22387661 1.0797627 -2.523177
7nZBRPj89rgeZ5eBLp2J7P,3.0385473 -1.9099247 2.3120344 -1.5302244 0.23120256
3icbmPGKTsKAa0IinkizCM,1.860535 -0.7197644 0.7787767 -1.2745152 -0.17028172
0AkQbXGN4KG34TS7xLrM68,2.6527238 -1.0218067 0.32781628 -0.4640808 -0.20191687
04CttTezSnv71USiiG9mIo,2.8558273 0.8803901 3.2752447 -1.578657 1.0949775
2L9QLAhrvtP4EYg1lY0Tnw,2.0397737 1.8092176 -0.7444214 -1.7704451 0.2123553
3XVBdLihbNbxUwZosxcGuJ,2.5853615 -0.0005148027 0.039593436 0.78954107 -1.5649122
6tDxrq4FxEL2q15y37tXT9,1.8837283 2.8418005 1.5739465 -0.2555501 -0.4170751
3LmvfNUQtglbTrydsdIqFU,2.1525505 0.51827234 0.8540012 0.5995327 -1.9540977
1uL78kFWxhz3umTMWJu8n5,3.1307917 2.8269236 1.1736382 -0.70978355 1.7550998
6yIHGmQLJxWAUZ1ZkENemN,2.1768377 -0.7315507 0.67393345 -0.23438297 -0.21915856
5Us7iwmlvNH2IvulEet69z,2.3309352 -1.3184849 2.154994 -2.1040983 -1.0245003
5KwtMxjFSXoixWutWmxDee,2.6409314 -1.374359 1.4004005 -1.5504923 0.5202322
64GRDrL1efgXclrhVCeuA0,2.183363 -0.8756115 0.7075451 -0.44314107 -0.57721305
3C0nOe05EIt1390bVABLyN,3.068984 0.52889085 0.5746961 0.3218475 -2.8314133
3c3XJ9P1BjOtmNXKvdVyHK,2.5945406 -1.2842381 0.7150245 -2.4399612 -0.28679073
52tjHPPO2jw6YOrL4pZepe,2.905302 -0.31517938 -0.6154205 0.1626285 1.218172
3rfDfPjgHDQ1BUaSHr9xoI,3.5275545 0.44002068 -1.8896868 0.03266398 -0.26218894
4MatjVmXUxuBf7WeInnRBG,2.9904878 -1.287939 0.9244658 -1.4931433 -0.32681888
5HF5PRNJ8KGtbzNPPc93tG,3.9105468 -1.3378475 -0.74449944 0.36851686 0.56054175
4OjuzM3rTWp3q60mEldNSF,2.5282629 -1.1408173 1.8878086 -3.104299 -1.5878643
7k802XMtsF57i4WS2M2MGg,2.6118171 0.31793338 2.624236 -0.91724086 1.4934117
08uGhvS5MfBk7crUCpnjva,2.6551583 -0.117986895 1.2232947 0.17468433 -1.9226056
3jagJCUbdqhDSPuxP8cAqF,2.9509509 1.3458028 -0.61695296 0.38666296 -2.4332693
5T7ZFtCcOgkpjxcuaeZbw0,3.432226 -1.9569427 0.73737633 0.007724624 -2.2739174
3eqT34f3rxmm4dR7madDIM,1.8713216 1.3904511 1.6463295 -1.2187647 -0.8766629
6s9m5J92By7jii22Q2XtY2,3.4595058 0.53357244 -1.6605804 -2.233512 1.2696034
3kGfazcbVvVkuZunzlLgTD,2.6734676 1.9477241 2.1135721 -0.66041696 0.74162674
4STaHtfguDMkWbPEo6Fwcx,2.007391 2.4874456 2.5108716 -0.19949467 -0.7449603
7iLRo8YaNjWQ3GFoIiiMqO,4.1734467 -1.3949317 -0.15284154 -0.2572539 1.5313572
1DndHckdH9m5rp6gYP086b,2.557063 -0.6065713 -1.2892948 -0.22983123 -0.53638
2Lhdl74nwwVGOE2Gv35QuK,3.6575933 1.1060781 -0.09124503 1.1688116 -1.6443638
15WS5DLuxA4zBF0tH1sOR9,4.0972915 -0.870813 -0.58344513 0.6135886 1.3657688
1ms5tNNdPouTtcD2oVF9Oz,1.4505564 1.889069 1.1276922 -1.0908052 -0.8211114
3a2MbZSw3NGRWHqsCJ4iQj,2.9941995 -0.41376773 0.66720015 -2.0040812 1.0832577
3jkdQNkDTxxXtjSO4l0o1H,2.8101199 -0.2790182 -0.24326685 0.03429506 -2.838766
5QqdvVeYLL1xvZ1ndUjxnO,3.1465664 -0.9428758 -1.2577327 0.08948419 -0.26081097
2RpKh7kXSdO8NLrW9VQ46p,1.5643605 0.4617521 1.932119 -1.4014208 -0.040546086
49VzL5oBsUICN7U34T98b9,2.7648304 3.1939046 1.8819777 -1.3844761 1.3383518
714hERk9U1W8FMYkoC83CO,3.5112977 -0.75045156 -1.859784 0.046518963 -1.9261274
46IdjlVO3EmaMqooXZ1Hcu,2.132751 2.8264623 1.7228404 -1.421084 -0.06672788
5leOhwmC0JYwAPxo6zGUHP,1.661343 -0.9221629 1.029692 -2.3723438 -1.0750519
05KOgYg8PGeJyyWBPi5ja8,3.1269464 3.6640482 1.5116102 -0.024293488 1.2510546
4VbDJMkAX3dWNBdn3KH6Wx,3.1854928 -1.8610115 -0.36833283 0.16589312 0.12775193
2nLtzopw4rPReszdYBJU6h,1.9775198 -0.21818374 -0.043261275 0.68559176 -0.9027727
5LABCxgmP7DATATIJXOh6n,2.1514993 1.1855386 1.7568655 -0.32103297 0.2042647
3DK6m7It6Pw857FcQftMds,1.7987722 0.8333762 1.4464041 -0.94153905 -0.10345215
7MeXwzhSDGfqNfuFANgzVC,2.5631022 0.6111042 -0.7468272 -0.3588412 -0.42950854
0LOcXq48Q660WIRrMlhEDP,2.5405629 -0.91089916 2.0067127 -1.2459024 1.2776811
5W3UniuRMkHHIpaiQo1hAW,2.8559399 2.6210983 3.3429096 -1.1379015 1.2136501
4A7qcJp2Sg867JST1pSPJz,2.2499554 -0.19518296 0.4386574 0.03549788 -0.7811605
4moXVLw4YS7tVNmjs8v60A,2.8540125 -0.53000814 -1.2381061 -0.026470512 -1.5342613
6LCEyZZHFF4ebF1Mike1s5,2.659371 -0.8135076 -0.5581847 -1.5213304 0.09527111
68iwafs32FXpAIDWqU8wdU,2.5115783 -0.0029993574 -1.6015007 -1.4457998 0.8922034
4qZPdHRnZ7jwqg4peT2n9A,2.1165578 -1.8163004 1.1850486 -1.807257 0.71822745
7KSVtsCg3iyU3Qj0XAxqL4,2.0451498 -0.4984574 2.9488358 -3.079567 0.6377306
7JVfDagtyWy9bYsaf37H9K,2.5511773 -0.08629002 1.9402395 -1.5832357 -0.3816458
5t9KYe0Fhd5cW6UYT4qP8f,3.5193934 -0.58158225 -2.0029547 0.29381913 -0.93271846
0l08dcPEqNEUhymVBext8h,2.059801 2.3633413 0.49903515 0.44240883 -0.7223989
34Dk0bzjsXFDluNOgCwBAM,2.4886532 2.9177506 2.1911309 -1.0668006 0.62717104
0nnwn7LWHCAu09jfuH1xTA,2.8652747 -1.4207019 -1.3725585 -0.53123724 -1.2382975
0wqOReZDnrefefEsrIGeR4,4.014145 -0.51409763 -1.8013997 0.33716255 -1.1819466
4Qsr4dIzcsuhkMSOmyZrJD,2.2038064 2.554097 1.4271141 -1.1372803 -0.08967183
1BaOhe084eXesllCBZXHYn,2.3634872 2.1357217 1.2927167 -0.91500974 1.4216875
3yvlcIteooc31cPjyWPTw1,3.2716737 0.1587564 -2.299274 -0.9068029 -1.7707108
7y9iMe8SOB6z3NoHE2OfXl,2.5871065 0.8298523 3.2688801 -0.8205999 1.2197953
3FvCy00Wz75HmhlXPMmnOx,4.186636 -0.26259768 -1.0157341 0.8398517 -0.5142789
77v9kYcrCZV615E0P9WMrD,2.04445 2.3330524 1.0700203 -0.75658727 0.7931196
0VxocBntP1XTZRsR9ZURPS,2.7426348 -0.22025236 -0.60599273 -0.0004607913 -0.18084551
5bgwqaRSS3M8WHWruHgSL5,2.3222456 1.8317217 1.4145124 0.5795719 1.888582
2GrYIUrAYK5TZhSh0RJV6H,3.563849 -2.3231788 2.02551 -0.54099005 -1.2649729
2GbmNHjKB1HxSnyobburxg,4.6355424 -1.611875 -0.5652839 0.21979746 0.3646821
4VuS959DSpr82t3qBqCrWG,3.887355 -0.089576416 2.293997 1.4374229 2.54412
0HDJk7Sz8DpCsiJR1sjhEO,1.6234931 1.3946499 1.456086 -1.349038 0.07157377
75clRtmtXSkZsPm6SjjQ5j,1.8033243 0.78620386 -0.65069026 -1.2799959 0.11071853
3d8PDk3B4am5c6TsUCznUW,1.8161949 1.4619434 0.17890792 -1.0910869 0.2471817
00lNx0OcTJrS3MKHcB80HY,2.4276428 0.8148695 1.4256104 -0.19112208 0.6051083
6si71supnBUhddjR2FJc2L,4.6022763 -1.8678266 -1.0654973 0.5424129 -0.72343314
0loKEMa9DP6mLibdFMe6Uv,2.0467727 1.447987 -1.0559152 -0.9107413 0.46384025
2DnJjbjNTV9Nd5NOa1KGba,3.6324139 -1.2285719 -1.1748527 -0.9960058 -1.1173975
57p8CBvPOxrvyCbn6ttl5r,2.0967822 2.5943425 0.96566606 -0.98266876 -0.97561073
2fWSwWmKRuyioqIzOzuQGo,2.5685625 3.3692815 2.0752788 -1.9584811 0.2598598
0V4l4GQhgnWQGtCWpvA7va,2.3889036 2.1702306 0.41660994 0.19299966 0.44688913
1qC0pi9ZH47XDjvaNbg8ch,2.4174242 0.2293549 -1.3260123 -1.6367584 1.0131662
4Ibxu9kzAMZhvlIIf136ck,2.530145 2.1114771 -1.2875427 -0.8914715 -0.2057696
2vEQ9zBiwbAVXzS2SOxodY,1.9798018 -0.0048460336 -0.51896834 -0.27548978 -0.7790081
7ytqdjooPEAa97QSu6NUHS,2.9591012 -0.90616494 -0.84596115 0.054074332 -0.4735327
3Ct0bL2G2Ki3DvrJQef2vo,2.030116 1.7747564 2.4772377 -0.9253549 -0.25817323
2EGaDf0cPX789H3LNeB03D,2.695588 -0.23358674 -1.5272624 -0.7344469 -1.7474259
1x8AFBt9UEMRY41fSxi7aA,3.257869 -0.06640156 0.03776574 0.61567616 -1.8976448
5KOt1QRD9YQQrrzwLCWuTN,2.1348696 0.8330029 -0.05271137 -1.2925446 0.19958873
4GjD33yTih7RqvGkH9C9wO,3.1144414 -0.50344914 -0.42335686 0.34204254 0.4046534
3X3mfRMRaPJRiIMDMQtSkd,1.8500671 -0.77827185 -0.069876194 -1.4685875 0.14154252
3awlW6flEG4juGnGCduWw9,3.0814364 -0.8779209 -1.4074762 -0.57087314 -1.8104079
4lnnde7PnrXR3pUzQKBe6X,3.3267448 0.084551305 -2.095702 -1.3350296 -0.29147664
6ZfXA2xakAvphXOSOJ3u1W,3.6893628 -2.21695 0.32422224 -0.3556913 0.3995147
20DfkHC5grnKNJCzZQB6KC,3.207405 0.6514293 -2.347918 -1.8257123 0.5390547
0vFMQi8ZnOM2y8cuReZTZ2,2.8372781 0.19901851 -2.2163017 -1.699747 0.70293206
5hslUAKq9I9CG2bAulFkHN,2.3823268 2.19715 -1.7035673 -2.390772 -0.63523364
4EnwhEyuVrC1CgvSur5YL4,2.0390508 -0.93994814 0.59439945 -0.875135 -2.4671762
0hdiDzQu1FsfaYM1NIL8ma,2.4135113 3.5064652 2.0775542 -0.68199146 -0.50040126
027h5P3kCyktHv9dpHUBBS,2.1062264 0.36363164 -0.547888 -0.16151842 -0.60884523
5Kb5utdaR6qXYZ9WpgoKWm,4.1085167 -0.5566688 -2.1728714 -2.1400683 1.7795681
5z7mYFfhw6N6f23VwrokJD,2.168239 1.1080886 -0.29012886 -0.5973378 -1.913326
1X2Zd5wKGbY1oKzb8dzJRy,2.6300318 -1.2171701 1.1686537 -0.96235555 -1.9326982
3MFV4DgrAOXz6KURPQxRj9,3.8235765 -0.1345557 -2.5335295 -2.0086992 1.1860027
5UWB4UcasxL1TFZiAXegAw,3.4888942 0.0038014234 -0.16108236 1.0308177 -2.9164436
10RQKVSr4rS0coExTmi4dF,3.0985868 -0.15256073 -2.0825787 -2.8938472 -0.019660575
3mOlovE2VP8jMXuvhunUPo,2.0136156 1.5650641 2.1596084 -1.7578427 -0.8408242
5ho74ZlMvEbyhFutCd8SGg,2.2433605 2.026382 1.3295954 -1.5016087 0.44942194
1jNNHFZmRGXZFHlil5uhei,3.3766508 -0.19437753 -1.5402547 -1.769502 0.76287776
1IqFh00G2kvvMm8pRMpehA,4.058196 -1.0764396 -1.9413645 -1.0337479 -2.734682
7nZmah2llfvLDiUjm0kiyz,3.237367 2.4396687 2.0624342 -0.7698523 0.9227395
79a2ejVzj2SpXkpWdfv1Co,1.9399037 1.0626107 -0.4604306 -1.1349642 0.005393949
2DLsQuwxEdXt2yp54vw355,2.6911995 2.872902 1.3524084 0.86464757 -0.37541488
1oEgqFagcGV8LiIkA69FzD,2.458465 -0.3599643 1.8190291 -1.9160544 1.0883085
57mKcbEq7nMqtJ4gqJvWcp,2.7167418 0.7167571 1.2474061 0.26020953 -0.30248046
4IeUAegXVbETb7FpgNDnSM,2.1488419 2.1047173 2.271495 -1.7916459 0.64555883
7wdzLe2Gsx1RGqbvYZHASz,2.3898187 3.4113755 2.05007 -0.7478772 0.2231433
5hYTyyh2odQKphUbMqc5gN,2.4982054 0.40012935 1.8454 -1.3914725 0.37027314
0DQd0tWurMHUAv0cMnDELH,1.6542073 0.62910664 0.56395715 -0.9456336 0.12637989
4r0GVpjSsKSR1biv4fOoa5,2.3634374 2.0376217 0.62186164 0.5542724 1.0401787
6DnKPMbm4KnBP16v7xde4J,3.424216 -1.0564395 -1.465325 -0.37588662 -1.185422
2L92bpT2vGWnvsFvnJMvM8,3.4519844 3.5523016 1.6224172 -1.1574742 1.0118942
0C80GCp0mMuBzLf3EAXqxv,3.9578824 -1.1212361 -0.9869986 -2.6049697 -4.0176544
20s34XSPIiYMGSFDRSs24t,2.859134 2.5473325 2.4424045 -1.0693024 1.3811541
6sUTGZ7OuabFggXBP62tJK,2.193184 2.4561343 1.3826318 -0.59636986 0.65501475
0HVba4HUwHnGlkHNitXMEL,1.9269599 1.121204 2.0182405 -2.0389454 1.4136329
63thx7OANplv4I4BQsanHk,2.8648398 -0.22417979 -1.627027 -2.5298355 1.1872572
3Kj2EWpIBnvETsYq4cq0IH,2.8765047 -0.2937437 -0.2741184 0.15689963 0.99014336
4YMQXzscifAREG0a7KNGhB,4.686777 -1.6659844 -1.4948901 -0.45019075 -2.2916577
7tBZa65xUKMMan9tIMPqbi,2.1203973 0.20161463 0.43802857 -1.2978601 0.59041303
1eqmErQiuwO9Bup1S0Jnav,2.355988 -0.7482718 0.5910131 -0.3647031 -0.4959293
4vpeKl0vMGdAXpZiQB2Dtd,3.144018 -0.2465978 -1.5737783 -0.38587928 -0.8734071
6m3ZXs465Rt4Tc1iiLktXL,1.7596937 3.0366015 1.5446395 0.036439713 0.7289804
7dltD9eEX7X1zk8JJ9BS0e,2.1414845 0.86162025 0.94173414 0.38434324 -0.53224736
4VySpxhRGy32u5zPCprzDn,3.1776698 -0.49066305 -0.6135443 0.58313924 -1.2192622
02b5L9jExmkRTdUTqXFzmR,2.693195 -1.6043965 -0.42656583 0.2138821 -1.359764
6qoH2pKeEibNUG1pnJIjmZ,1.8474312 1.1833804 0.6539251 -1.8019531 1.0626239
1LM5zQv5pBKPyO7rm7Uz6U,3.86395 -0.37537646 -1.1787637 -3.6824288 1.1892043
0tiJ44M85rqHU0a5RMQN8x,2.5595033 -0.51837194 -0.09234803 0.1532786 0.7330048
5n1A3VxqT4VcNez4Ah6dSu,3.185022 -0.4029638 -1.6830492 0.24665324 -1.3850855
0QQIhT6PtJ5glyn4HKNKQ6,2.899975 -0.73234046 0.4656994 -1.1442871 0.6566723
2HiXyVv2tfjIGJh02brVDY,2.579278 0.16941862 -1.5430855 -1.4332533 -0.05862996
0dbzWSYpMcRtwjI1S7Pkql,2.557287 0.2688586 -1.5742884 -1.5503612 0.57374334
4AtZRwSR8BOTTQg5ihSggt,2.2705584 3.062702 1.5687184 -0.5758365 1.4034185
5FZxsHWIvUsmSK1IAvm2pp,2.5022447 0.8027968 -1.2825061 -0.6805687 -0.07991238
3Nttjgkm2lDCRVFpMh22hv,2.237375 -0.78318805 -0.13208547 -0.93688315 0.14495349
48tAdjG4ng2JfECa7OQujk,2.5182664 0.1110491 -2.5535629 -2.1771452 -0.4538454
5fpj84RsT9cOTfWUCxBTXu,2.3516176 -1.0389246 -0.07844319 -0.91037273 0.2193656
2Jz1X6ZB0gkkCVgmeVGVGp,2.3070738 1.91315 -0.91049737 -0.8742651 -1.2679423
5p3NP9mQblDsVJLdfNZJ3I,2.4877982 3.1344047 0.69031584 -0.69653195 1.4566636
2mKouqwAIdQnMP43zxR89r,1.607371 0.5514416 -0.048371684 -0.9320867 -1.9834107
1cZlBZwnwGPtYeRIeQcoFh,2.4309194 2.3211944 1.5081878 -0.40098256 0.60234946
0cNJ3huiV99wvUN1tmQLTL,1.9973415 2.9712396 1.5525924 -0.6690817 -1.6985897
6M0IsaUX4GNyto4niSegfI,3.0717833 4.229384 2.4542255 -0.81997913 0.7435386
3v9xlH6BpmRbqL7hgNJhfT,3.1380258 -0.18857211 -1.7492039 -0.08503573 -1.7999599
1Zx5Y46u3v32jRRIWtzQKN,3.1387796 -0.8299659 -1.2336689 0.053354654 -0.0905251
0Ic9AMmXhdk7l53KmTqdFO,1.9945787 2.7373683 -0.7286971 0.36783308 -0.5029005
5w389UiLPbnoOZXbuMyOrO,2.1797476 1.7229046 0.6858199 0.4090454 -1.031463
74HX1HcsR135apNYpHUUZj,2.5303926 0.58151793 -0.75915766 -0.64199436 0.39642885
2NELtMgQ8HSdrGrYQPLnC3,2.1070116 -0.47702694 1.1585374 -1.365903 0.7387606
7nR3jmYBf3e9TEf6zpJiZb,2.1549606 2.3758247 0.33664012 0.14005168 -1.0113782
6v3PrrpKQaXfQior1K7Zi2,2.2312322 1.0938315 -0.58772993 -1.4362602 -0.1134879
4YK48OgaAKpBEaRS7ZhCuf,2.5108624 1.0582827 -1.0791095 -1.032285 0.13699283
6KziiQUOoCmC7Kc7Rv4jar,1.6349337 1.9818037 0.7388024 -1.0749843 0.42480758
25rc1PFgPvtV6GFSloyOI0,2.2928336 2.762458 1.0554451 -1.2015359 0.5010955
46MFlm7p0Vqd0eXmLtDlN4,1.9904618 0.95780045 1.8802528 -2.250847 -1.3818886
6jlgnaFD0xYZJ92cvskgFc,3.0644696 -1.6040335 0.6016493 0.5797582 -0.3222158
5lWXM47w1Npqwv0OMMHP5l,3.003122 -1.6548203 0.18150759 -0.96252507 0.9787197
1V6gIisPpYqgFeWbMLI0bA,2.7512147 -1.1481779 0.14739178 -0.8388578 -2.3533561
22RxilGS5NSRe2ELlyKeTi,3.0135963 -0.6791902 -0.3489641 0.38130113 0.6007786
756CJtQRFSxEx9jV4P9hpA,2.3355973 -0.4334629 0.24966757 0.4289655 -1.5364501
6b5rA9rthDbZDOQp9UbOgl,3.7004006 -2.1389804 0.28192717 -0.06215021 0.7558135
7i9763l5SSfOnqZ35VOcfy,1.7157891 -1.0698922 1.7603136 -1.9163675 0.3866584
1hWQvA6oGVJ2mAVsZ59AaV,2.0403335 -1.6093708 1.2671846 -1.0393806 -0.50317353
74O2ijHJxPd6FJMgL6A4aq,2.20484 -0.6141687 0.46023417 -0.8887071 0.12571032
1IdTIzkTK6CcpKKgMUGbg7,3.4985485 -1.2688545 -0.5544441 0.27353644 0.37619087
1V2K6ftpUhL9sLEoceuzoY,2.0808394 -1.1235727 2.5161703 -2.1100407 0.65680987
6zQyu8L8yUuJkl6LbQ6iKU,3.0688238 -1.8660613 0.19934629 -1.2264259 0.86137086
6ECp64rv50XVz93WvxXMGF,3.9625921 -2.1309004 -0.5100729 -0.022577904 -1.8749748
66pxmg3Jhjm09tHoWR1wVR,2.643176 0.010783401 -0.86036634 -1.5234259 0.7614482
1xugsCboIm1yILqpLvH9aD,1.8424385 0.025218334 0.7508192 0.194631 -0.042917803
0ydsi4UHPiwLQWZKTlkcaP,1.7962825 -0.079738595 0.1277379 -0.52851796 -1.4546213
75L0qdzRnhwV62UXoNq3pE,3.2561042 3.8841476 1.128849 -0.36140162 -0.2941326
33aHjpcpGYdPC0huGsieuL,1.4436923 1.4205601 1.1854278 -0.43785578 -1.6933018
30Zcjs7pgEkmJA1lEbGSWT,2.3078165 2.3184955 2.2148745 -1.1829326 -0.29407296
25oOaleife6E2MIKmFkPvg,3.2612948 3.5964737 1.3303771 -1.0866977 2.0386763
3UerZr7GF7qO2hQf6FwEbz,2.3012934 -0.76567686 1.5571537 -2.1370983 0.59473205
5hfpu8saHLGedbHRtNCYjm,2.5298238 2.0406098 1.554978 -0.9775013 1.5924191
0h6sfKXFb641F2E13rY4f2,2.1785789 2.6712916 1.5020485 -1.1026733 0.10672368
47hGj4XTeK0bjo4Ko42K1g,3.000932 1.3370461 0.53310335 -1.2603918 1.0963402
2a5Ml671R56tzRB0WMaCfC,2.1421297 -0.8579075 1.4188907 -2.3756413 0.5886941
2H1l4JczUDbiWfQtQElB05,1.6532515 1.9410923 0.4436389 -0.5055717 -0.1390806
1yYUIjT3bZ9RB9vejqYy9f,2.4043674 1.2002422 -0.958325 -1.2814306 0.68279713
7qqOmEfeTPgjBsm1Qm98eg,2.7310948 2.34195 3.8421814 -1.5217669 0.75015986
1mjMXiWYKSJ5XmJCC0O9HJ,2.17466 1.925665 2.2932174 -1.1771502 -1.8393174
2Zy7XVdxyZQB8xp5xbpJdl,2.6933491 3.0942452 1.3059953 -1.3523045 1.1954035
1yKAqZoi8xWGLCf5vajroL,2.350329 1.0638025 -1.3570856 -0.5966466 0.28093448
0HtOJj7Kl74s1Ngf3MWeif,2.2182436 1.610094 1.041846 -0.6259465 1.9094261
5y8qfDDccV2kEn4roGPter,2.7395804 1.3303632 -0.9234333 -1.4858462 0.49145624
1JuChOEPH0Rceq573FGQSK,1.9037651 1.5456878 0.79316014 0.9485387 0.45613936
6wa4KnRz7LjGeMkpIa1mAI,2.7655902 1.2542633 -0.7714927 -1.8432695 0.812203
6nHqns54LRqDNjeqKDF3v8,4.199843 -0.21790157 -0.63105726 0.33601776 -3.350445
2hE5Lm5XOHR4t3xlhIFauP,4.02262 -0.72895575 -1.4030648 -0.9268578 -1.3045541
4PxDHEEyHgYC6NUgqMtDFy,3.2683613 0.13119864 3.9501953 -0.93797815 1.096317
5J6IvCB3hhdBVFfKI75fjp,3.4821675 0.26636523 -2.1706915 -0.62690353 1.0478253
41OvINy2RjLet11iW849vX,3.0858793 0.48675862 -2.1338127 -1.5132135 0.81022966
3VA4sjTMSTTF02hFGmlpJh,2.27567 -0.30845508 -0.9108629 -0.55716354 -0.6533951
3Jc0ABqhf9yMLn8bbAdmKX,3.3989434 -1.9808822 0.38812622 -1.0031892 0.42382744
4CcrLWFQY4dRGMbUR59cSp,2.9140902 0.31929442 -1.8671898 -1.9198184 1.2640432
63SF10lPoWA71bDYYzxfUs,1.9644368 0.5357 -0.4436726 -1.0975524 0.39664713
55Q46o5adtSobImSKrrlqW,2.6628292 3.1798694 1.5513784 -1.3087851 0.64314526
1J8j3IeJz1HXoHF59LoP4h,2.5467918 0.5166133 -1.5348696 -1.303132 0.90346414
3nSiB5WCF2pmRQrYSsteHv,2.429682 -1.0188886 0.24592473 -0.8267276 0.42974505
59PL9AwYjIrIpP04n9gmMR,2.7756102 3.524975 1.7991076 -2.113021 0.37463865
0OPfZM09RUjE46nIeJGCfX,2.7566009 2.7833226 1.7361083 -1.2894992 1.8813361
77dEtUAHufvPJLZkwaj2Vu,3.637154 -2.3522303 2.4161968 -1.4355206 0.83208454
2L9mXwt6vJ3FxVxf7jsGkd,2.596168 1.3350202 0.67531735 -1.3095123 1.2419312
6vRp1EGkh1SE7uGNhbqVjT,2.6024466 -1.0825217 2.2334328 -2.0399916 0.906525
3Y8WRvVlQHMvtBwaV4TGlJ,2.4788737 0.11835064 -0.119304806 -0.055089846 -0.8939438
0c6DDLA4rsGGNXWZM5oZdS,2.440521 1.8938001 2.8945897 -1.841315 1.0468763
5AcdaSVQfLcUKMaqchfBie,2.9989855 0.50210303 -1.0166082 -1.6225604 0.5436085
2SSYqDX8KTgy01NlqtUo0F,2.155874 0.67496794 0.009289437 -0.8137748 -0.23268677
5CgFGKdTn8R5dXGEPEX6Gm,3.806652 -1.7858012 -1.0655562 -1.3330674 0.89873284
2TAcwD5KcV9uY3O1tLGV15,2.9945993 0.30802488 -2.0318098 -1.432438 0.9987742
1Hv54MWloXiAZDam1ez840,3.3002543 0.8377805 -1.5190327 -1.6284475 0.7769269
3M31S6f0z8S3nkFh3eS06W,2.9303966 0.16340962 -1.6310041 -1.9881706 0.4585395
5fv7SEAPH6EYuhFujpzVyv,1.7893219 0.8763756 0.4005204 -0.0020925654 -0.40999147
6Wytqpe4mfmyeT8s1xbczG,2.6221871 -1.3139904 1.2601478 -1.722646 -0.6563489
3bi5bTs4vAyOqpKIZ2dP1N,4.783082 0.9857242 -1.4904318 1.4430726 -2.009811
3MykNWa65IP2VN1Qa6B9yK,3.3872402 0.36052698 -1.5137693 -1.9503828 1.0040576
76N7FdzCI9OsiUnzJVLY2m,3.1957743 -1.5781456 -0.25972688 -0.06336227 -1.5548712
0uRlP6bHbSgBGklmaCMqG7,4.115774 0.7627927 -2.3194706 -1.7604337 1.6206815
2d6m2F4I7wCuAKtSsdhh83,2.6487446 0.8879707 -1.2103684 -0.75023 0.17996679
1RILkKCC4b5KhTBNmMxEX3,2.0892193 0.09458623 -0.05143349 -0.25951555 0.7290042
2BuhGnXpqMQ8BvOUZpmaVl,2.412866 0.9451112 -0.36074397 -1.1370037 1.0166371
3RJclnBV8g9mvHPtSzPf7c,1.9065592 1.0234933 -0.3432154 0.33916903 -0.6963231
4SKlwyLMGQdzul5S5TvCh5,3.1057081 -0.2339316 -1.4518429 0.14514743 -0.14776047
3Q9t1A12iUemHTAWnH7PjD,3.5947802 1.0068383 -2.2431748 -1.2971848 0.9355167
1HOUzEsetdIPSpAgRPhZQt,1.745361 1.4240098 1.0952965 0.022203868 0.4212988
1fckqKAI9ug7U1DgQrrOop,2.349549 2.6342807 0.7770403 -0.85239667 0.24545467
0v1XpBHnsbkCn7iJ9Ucr1l,2.838513 -0.3926535 -0.880533 -0.89014333 -1.839267
4KhanrenBxgyXYkFCArMyd,1.8049434 2.5562239 0.8546515 -0.9036692 -0.21914375
7qCZgvV98j6RjUULW1s1it,3.3392787 2.6013868 0.11689644 0.8679001 0.94643706
751wKDM4y5zurzhSxcUxqP,2.8863986 0.25722027 -1.5046991 -1.6219893 0.99965817
0Q4a3PdGEME9w8Jgqa0Gf3,3.040907 1.2983922 -2.0581067 -1.2715024 -0.017365318
11yN6oWrPPJXafJCUkSz2e,3.4812481 -1.8268036 0.17626569 -0.009253912 0.27336732
4pdoeoOQSu6DNznlfNc5FP,2.469576 -0.23729078 -1.1400036 -1.5315058 0.48577806
2bCQHF9gdG5BNDVuEIEnNk,3.3466628 -0.017177034 -2.0178838 0.40399608 -1.2958934
2cM6hAcaR3zsh2oYYV2MWU,4.614722 0.07523099 -2.4423535 0.86998343 -1.5099232
0p1HtkrNYxv0iDfEKwXSTp,3.0558043 -0.40715748 -1.9744554 -2.1343467 0.031217592
1W1GpfPujmgp2vQqcpUhtU,3.8267741 -0.9702703 -1.3229065 -1.7366041 -2.7408261
3Y9smXGzIcoMzg5UhItDqh,1.7775397 -1.3443855 1.8039625 -2.3440895 0.089167014
49zeNqC8dkKofXLqG9kFTr,3.4481213 -0.022295004 -1.7694305 -0.3714081 -1.8647726
6B14wYcEpWhyDvxWRb9Df8,3.1116347 2.6956382 -0.6113511 -3.5355918 -1.3095392
2d48mamATjby7wgPjdrSOQ,2.7137945 0.3903161 -1.7689768 -1.1191055 0.43615535
5wane5dFpp8xgriui6y0c7,3.1240852 0.5128516 -1.985622 -0.79366183 0.4640648
